2010-10-25 11:35:54.826700: Successfully scanned file test-data/DNS-data
2010-10-25 11:35:54.826700: Error in formatting - could not add the following records:
Line:44629|+arrow-pc.eecs.qmul.ac.uk:138.37.8^224.94.37.138.in-addr.arpa:enchilada.eecs.qmul.ac.uk.:864008.157:86400|IP address or machine name is invalid.
Line:46551|^_services._dns-sd._udp.dcs.qmul.ac.uk:_http._tcp.dcs.qmul.ac.uk:300|IP address or machine name is invalid.
Line:46552|^_services._dns-sd._udp.dcs.qmul.ac.uk:_ipp._tcp.dcs.qmul.ac.uk:300|IP address or machine name is invalid.
Line:46553|^b._dns-sd._udp.dcs.qmul.ac.uk:dcs.qmul.ac.uk:86400|IP address or machine name is invalid.
Line:46554|^lb._dns-sd._udp.dcs.qmul.ac.uk:dcs.qmul.ac.uk:86400|IP address or machine name is invalid.
Line:46555|^_http._tcp.dcs.qmul.ac.uk:JANET\ Roaming\ Service._http._tcp.dcs.qmul.ac.uk|IP address or machine name is invalid.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-1stflr-south.mds.qmul.ac.uk, IP Address: 138.37.142.29, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 267.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-start2-1stflr-south.smd.qmul.ac.uk, IP Address: 138.37.142.29, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 268.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-1stflr-south.wht.qmul.ac.uk, IP Address: 138.37.142.29, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 269.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-gndflr-central.mds.qmw.ac.uk, IP Address: 138.37.142.26, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 270.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-gndflr-central.mds.qmul.ac.uk, IP Address: 138.37.142.26, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 271.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-start2-gndflr-central.smd.qmul.ac.uk, IP Address: 138.37.142.26, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 272.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-gndflr-central.wht.qmul.ac.uk, IP Address: 138.37.142.26, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 273.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-1stflr-north.mds.qmw.ac.uk, IP Address: 138.37.142.28, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 274.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-1stflr-north.mds.qmul.ac.uk, IP Address: 138.37.142.28, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 275.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-start2-1stflr-north.smd.qmul.ac.uk, IP Address: 138.37.142.28, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 276.
2010-10-25 11:35:54.826700|Error|Machine Name: start2-1stflr-north.wht.qmul.ac.uk, IP Address: 138.37.142.28, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 277.
2010-10-25 11:35:54.826700|Error|Machine Name: ioc-tc-ps1.mds.qmw.ac.uk, IP Address: 138.37.175.220, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 278.
2010-10-25 11:35:54.826700|Error|Machine Name: ioc-tc-ps1.mds.qmul.ac.uk, IP Address: 138.37.175.220, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 279.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-ioc-tc-ps1.smd.qmul.ac.uk, IP Address: 138.37.175.220, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 280.
2010-10-25 11:35:54.826700|Error|Machine Name: ioc-tc-ps1.chs.qmul.ac.uk, IP Address: 138.37.175.220, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 281.
2010-10-25 11:35:54.826700|Error|Machine Name: diab-31.mds.qmw.ac.uk, IP Address: 138.37.142.100, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 282.
2010-10-25 11:35:54.826700|Error|Machine Name: diab-31.mds.qmul.ac.uk, IP Address: 138.37.142.100, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 283.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-diab-31.smd.qmul.ac.uk, IP Address: 138.37.142.100, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 284.
2010-10-25 11:35:54.826700|Error|Machine Name: diab-31.wht.qmul.ac.uk, IP Address: 138.37.142.100, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 285.
2010-10-25 11:35:54.826700|Error|Machine Name: surg-81.mds.qmw.ac.uk, IP Address: 138.37.142.93, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 286.
2010-10-25 11:35:54.826700|Error|Machine Name: surg-81.mds.qmul.ac.uk, IP Address: 138.37.142.93, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 287.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-surg-81.smd.qmul.ac.uk, IP Address: 138.37.142.93, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 288.
2010-10-25 11:35:54.826700|Error|Machine Name: surg-81.wht.qmul.ac.uk, IP Address: 138.37.142.93, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 289.
2010-10-25 11:35:54.826700|Error|Machine Name: randd-8213.mds.qmw.ac.uk, IP Address: 138.37.142.228, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 290.
2010-10-25 11:35:54.826700|Error|Machine Name: randd-8213.mds.qmul.ac.uk, IP Address: 138.37.142.228, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 291.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-randd-8213.smd.qmul.ac.uk, IP Address: 138.37.142.228, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 292.
2010-10-25 11:35:54.826700|Error|Machine Name: randd-8213.wht.qmul.ac.uk, IP Address: 138.37.142.228, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 293.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-17.mds.qmw.ac.uk, IP Address: 138.37.144.243, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 294.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-17.mds.qmul.ac.uk, IP Address: 138.37.144.243, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 295.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-tonc-17.smd.qmul.ac.uk, IP Address: 138.37.144.243, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 296.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-17.smt.qmul.ac.uk, IP Address: 138.37.144.243, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 297.
2010-10-25 11:35:54.826700|Error|Machine Name: ward-5.mds.qmw.ac.uk, IP Address: 138.37.136.240, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 298.
2010-10-25 11:35:54.826700|Error|Machine Name: ward-5.mds.qmul.ac.uk, IP Address: 138.37.136.240, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 299.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-ward-5.smd.qmul.ac.uk, IP Address: 138.37.136.240, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 300.
2010-10-25 11:35:54.826700|Error|Machine Name: ward-5.wht.qmul.ac.uk, IP Address: 138.37.136.240, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 301.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-7.mds.qmw.ac.uk, IP Address: 138.37.171.230, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 302.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-7.mds.qmul.ac.uk, IP Address: 138.37.171.230, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 303.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-cmendo-7.smd.qmul.ac.uk, IP Address: 138.37.171.230, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 304.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-7.chs.qmul.ac.uk, IP Address: 138.37.171.230, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 305.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-29.mds.qmw.ac.uk, IP Address: 138.37.170.226, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 306.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-29.mds.qmul.ac.uk, IP Address: 138.37.170.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 307.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-bjru-29.smd.qmul.ac.uk, IP Address: 138.37.170.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 308.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-29.chs.qmul.ac.uk, IP Address: 138.37.170.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 309.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmw.ac.uk, IP Address: 138.37.139.226, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 310.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmul.ac.uk, IP Address: 138.37.139.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 311.
2010-10-25 11:35:54.826700|Error|Machine Name: bms-cmendo-3.smd.qmul.ac.uk, IP Address: 138.37.139.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 312.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.bms.qmul.ac.uk, IP Address: 138.37.139.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 313.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmw.ac.uk, IP Address: 138.37.155.226, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.226. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmul.ac.uk, IP Address: 138.37.155.226, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.226.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-cmendo-3.smd.qmul.ac.uk, IP Address: 138.37.155.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 314.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.wht.qmul.ac.uk, IP Address: 138.37.155.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 315.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmw.ac.uk, IP Address: 138.37.171.226, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.226. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmul.ac.uk, IP Address: 138.37.171.226, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.226.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-cmendo-3.smd.qmul.ac.uk, IP Address: 138.37.171.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 316.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.smt.qmul.ac.uk, IP Address: 138.37.171.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 317.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmw.ac.uk, IP Address: 138.37.187.226, DNS type:1BD | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.226. Both IP address and machine name must be unique for a bi-directional record..
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.mds.qmul.ac.uk, IP Address: 138.37.187.226, DNS type:2NA | could not save to database - This name has aleady been assigned to another IP address, 138.37.139.226.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-cmendo-3.smd.qmul.ac.uk, IP Address: 138.37.187.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 318.
2010-10-25 11:35:54.826700|Error|Machine Name: cmendo-3.chs.qmul.ac.uk, IP Address: 138.37.187.226, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 319.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-7.mds.qmw.ac.uk, IP Address: 138.37.136.62, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 320.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-7.mds.qmul.ac.uk, IP Address: 138.37.136.62, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 321.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-qm-7.smd.qmul.ac.uk, IP Address: 138.37.136.62, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 322.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-7.wht.qmul.ac.uk, IP Address: 138.37.136.62, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 323.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-28.mds.qmw.ac.uk, IP Address: 138.37.152.83, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 324.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-28.mds.qmul.ac.uk, IP Address: 138.37.152.83, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 325.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-qm-28.smd.qmul.ac.uk, IP Address: 138.37.152.83, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 326.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-28.smt.qmul.ac.uk, IP Address: 138.37.152.83, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 327.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-29.mds.qmw.ac.uk, IP Address: 138.37.152.84, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 328.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-29.mds.qmul.ac.uk, IP Address: 138.37.152.84, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 329.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-qm-29.smd.qmul.ac.uk, IP Address: 138.37.152.84, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 330.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-29.smt.qmul.ac.uk, IP Address: 138.37.152.84, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 331.
2010-10-25 11:35:54.826700|Error|Machine Name: bpexp-67.mds.qmw.ac.uk, IP Address: 138.37.171.70, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 332.
2010-10-25 11:35:54.826700|Error|Machine Name: bpexp-67.mds.qmul.ac.uk, IP Address: 138.37.171.70, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 333.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-bpexp-67.smd.qmul.ac.uk, IP Address: 138.37.171.70, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 334.
2010-10-25 11:35:54.826700|Error|Machine Name: bpexp-67.chs.qmul.ac.uk, IP Address: 138.37.171.70, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 335.
2010-10-25 11:35:54.826700|Error|Machine Name: cvirc-8.mds.qmw.ac.uk, IP Address: 138.37.172.97, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 336.
2010-10-25 11:35:54.826700|Error|Machine Name: cvirc-8.mds.qmul.ac.uk, IP Address: 138.37.172.97, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 337.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-cvirc-8.smd.qmul.ac.uk, IP Address: 138.37.172.97, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 338.
2010-10-25 11:35:54.826700|Error|Machine Name: cvirc-8.chs.qmul.ac.uk, IP Address: 138.37.172.97, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 339.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-22.mds.qmw.ac.uk, IP Address: 138.37.168.77, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 340.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-22.mds.qmul.ac.uk, IP Address: 138.37.168.77, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 341.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-qm-22.smd.qmul.ac.uk, IP Address: 138.37.168.77, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 342.
2010-10-25 11:35:54.826700|Error|Machine Name: qm-22.chs.qmul.ac.uk, IP Address: 138.37.168.77, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 343.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-11.mds.qmw.ac.uk, IP Address: 138.37.144.237, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 344.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-11.mds.qmul.ac.uk, IP Address: 138.37.144.237, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 345.
2010-10-25 11:35:54.826700|Error|Machine Name: smt-tonc-11.smd.qmul.ac.uk, IP Address: 138.37.144.237, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 346.
2010-10-25 11:35:54.826700|Error|Machine Name: tonc-11.smt.qmul.ac.uk, IP Address: 138.37.144.237, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 347.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-36.mds.qmw.ac.uk, IP Address: 138.37.170.233, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 348.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-36.mds.qmul.ac.uk, IP Address: 138.37.170.233, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 349.
2010-10-25 11:35:54.826700|Error|Machine Name: chs-bjru-36.smd.qmul.ac.uk, IP Address: 138.37.170.233, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 350.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-36.chs.qmul.ac.uk, IP Address: 138.37.170.233, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 351.
2010-10-25 11:35:54.826700|Error|Machine Name: epm-8546.mds.qmw.ac.uk, IP Address: 138.37.141.57, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 352.
2010-10-25 11:35:54.826700|Error|Machine Name: epm-8546.mds.qmul.ac.uk, IP Address: 138.37.141.57, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 353.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-epm-8546.smd.qmul.ac.uk, IP Address: 138.37.141.57, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 354.
2010-10-25 11:35:54.826700|Error|Machine Name: epm-8546.wht.qmul.ac.uk, IP Address: 138.37.141.57, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 355.
2010-10-25 11:35:54.826700|Error|Machine Name: path-30.mds.qmw.ac.uk, IP Address: 138.37.132.206, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 356.
2010-10-25 11:35:54.826700|Error|Machine Name: path-30.mds.qmul.ac.uk, IP Address: 138.37.132.206, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 357.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-path-30.smd.qmul.ac.uk, IP Address: 138.37.132.206, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 358.
2010-10-25 11:35:54.826700|Error|Machine Name: path-30.wht.qmul.ac.uk, IP Address: 138.37.132.206, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 359.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-19.mds.qmw.ac.uk, IP Address: 138.37.130.83, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 360.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-19.mds.qmul.ac.uk, IP Address: 138.37.130.83, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 361.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-gastro-19.smd.qmul.ac.uk, IP Address: 138.37.130.83, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 362.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-19.wht.qmul.ac.uk, IP Address: 138.37.130.83, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 363.
2010-10-25 11:35:54.826700|Error|Machine Name: aoh-85.mds.qmw.ac.uk, IP Address: 138.37.133.187, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 364.
2010-10-25 11:35:54.826700|Error|Machine Name: aoh-85.mds.qmul.ac.uk, IP Address: 138.37.133.187, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 365.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-aoh-85.smd.qmul.ac.uk, IP Address: 138.37.133.187, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 366.
2010-10-25 11:35:54.826700|Error|Machine Name: aoh-85.wht.qmul.ac.uk, IP Address: 138.37.133.187, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 367.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-2.mds.qmw.ac.uk, IP Address: 138.37.138.199, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 368.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-2.mds.qmul.ac.uk, IP Address: 138.37.138.199, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 369.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-bjru-2.smd.qmul.ac.uk, IP Address: 138.37.138.199, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 370.
2010-10-25 11:35:54.826700|Error|Machine Name: bjru-2.wht.qmul.ac.uk, IP Address: 138.37.138.199, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 371.
2010-10-25 11:35:54.826700|Error|Machine Name: ogd-19.mds.qmw.ac.uk, IP Address: 138.37.134.177, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 372.
2010-10-25 11:35:54.826700|Error|Machine Name: ogd-19.mds.qmul.ac.uk, IP Address: 138.37.134.177, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 373.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-ogd-19.smd.qmul.ac.uk, IP Address: 138.37.134.177, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 374.
2010-10-25 11:35:54.826700|Error|Machine Name: ogd-19.wht.qmul.ac.uk, IP Address: 138.37.134.177, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 375.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-120.mds.qmw.ac.uk, IP Address: 138.37.130.184, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 376.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-120.mds.qmul.ac.uk, IP Address: 138.37.130.184, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 377.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-gastro-120.smd.qmul.ac.uk, IP Address: 138.37.130.184, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 378.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-120.wht.qmul.ac.uk, IP Address: 138.37.130.184, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 379.
2010-10-25 11:35:54.826700|Error|Machine Name: csd-326.mds.qmw.ac.uk, IP Address: 138.37.143.25, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 380.
2010-10-25 11:35:54.826700|Error|Machine Name: csd-326.mds.qmul.ac.uk, IP Address: 138.37.143.25, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 381.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-csd-326.smd.qmul.ac.uk, IP Address: 138.37.143.25, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 382.
2010-10-25 11:35:54.826700|Error|Machine Name: csd-326.wht.qmul.ac.uk, IP Address: 138.37.143.25, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 383.
2010-10-25 11:35:54.826700|Error|Machine Name: epm-458.mds.qmw.ac.uk, IP Address: 138.37.141.55, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 384.
2010-10-25 11:35:54.826700|Error|Machine Name: epm-458.mds.qmul.ac.uk, IP Address: 138.37.141.55, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 385.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-epm-458.smd.qmul.ac.uk, IP Address: 138.37.141.55, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 386.
2010-10-25 11:35:54.826700|Error|Machine Name: epm-458.wht.qmul.ac.uk, IP Address: 138.37.141.55, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 387.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-84.mds.qmw.ac.uk, IP Address: 138.37.130.148, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 388.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-84.mds.qmul.ac.uk, IP Address: 138.37.130.148, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 389.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-gastro-84.smd.qmul.ac.uk, IP Address: 138.37.130.148, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 390.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-84.wht.qmul.ac.uk, IP Address: 138.37.130.148, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 391.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-111.mds.qmw.ac.uk, IP Address: 138.37.130.175, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 392.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-111.mds.qmul.ac.uk, IP Address: 138.37.130.175, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 393.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-gastro-111.smd.qmul.ac.uk, IP Address: 138.37.130.175, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 394.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-111.wht.qmul.ac.uk, IP Address: 138.37.130.175, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 395.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-86.mds.qmw.ac.uk, IP Address: 138.37.130.150, DNS type:1BD | could not save to database - You cannot create this record because it already exists. DNS ID: 396.
2010-10-25 11:35:54.826700|Error|Machine Name: gastro-86.mds.qmul.ac.uk, IP Address: 138.37.130.150, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 397.
2010-10-25 11:35:54.826700|Error|Machine Name: wht-gastro-86.smd.qmul.ac.uk, IP Address: 138.37.130.150, DNS type:2NA | could not save to database - You cannot create this record because it already exists. DNS ID: 398.
